"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"963",5290252," easy_4",1.1,0,2,0.212121212121,0.2,0.00825,0.6
"964",5290252," easy_4",2.2,0,5,0.171717171717,0.2,0.00825,0.6
"965",5290252," moderate_3",1.1,2,3,0,0.2,0.00825,0.6
"966",5290252," moderate_3",2.2,0,6,0.484848484848,0.2,0.00825,0.6
"967",5290252," hard_4",1.1,2,4,0.505050505051,0.2,0.00825,0.6
"968",5290252," hard_4",2.2,1,5,0.646464646465,0.2,0.00825,0.6
"969",5290252," easy_3",1.1,0,1,0.131313131313,0.2,0.00825,0.6
"970",5290252," easy_3",2.2,0,1,0.939393939394,0.2,0.00825,0.6
"971",5290252," hard_6",1.1,0,8,0.383838383838,0.2,0.00825,0.6
"972",5290252," hard_6",2.2,0,7,0.353535353535,0.2,0.00825,0.6
"973",5161370," hard_1",1.1,3,4,0.383838383838,0.2,0.00825,0.6
"974",5161370," hard_1",2.2,2,4,0.161616161616,0.2,0.00825,0.6
"975",5161370," moderate_6",1.1,3,3,0.606060606061,0.2,0.00825,0.6
"976",5161370," moderate_6",2.2,1,4,0.353535353535,0.2,0.00825,0.6
"977",5161370," hard_3",1.1,2,3,0.323232323232,0.2,0.00825,0.6
"978",5161370," hard_3",2.2,1,4,0.343434343434,0.2,0.00825,0.6
"979",5161370," hard_2",1.1,2,4,0.434343434343,0.2,0.00825,0.6
"980",5161370," hard_2",2.2,1,6,0.111111111111,0.2,0.00825,0.6
"981",5161370," easy_6",1.1,0,1,0.242424242424,0.2,0.00825,0.6
"982",5161370," easy_6",2.2,0,1,0.505050505051,0.2,0.00825,0.6
"983",5161370," easy_1",1.1,0,3,0.969696969697,0.2,0.00825,0.6
"984",5161370," easy_1",2.2,0,2,1,0.2,0.00825,0.6
"985",5161370," easy_2",1.1,0,1,0.272727272727,0.2,0.00825,0.6
"986",5161370," easy_2",2.2,0,1,0.939393939394,0.2,0.00825,0.6
"987",5161370," hard_5",1.1,2,4,0.363636363636,0.2,0.00825,0.6
"988",5161370," hard_5",2.2,0,6,0.555555555556,0.2,0.00825,0.6
"989",5161370," moderate_2",1.1,3,4,0.59595959596,0.2,0.00825,0.6
"990",5161370," moderate_2",2.2,2,4,0.424242424242,0.2,0.00825,0.6
"991",5161370," easy_5",1.1,3,4,0.373737373737,0.2,0.00825,0.6
"992",5161370," easy_5",2.2,0,5,0.545454545455,0.2,0.00825,0.6
"993",5161370," moderate_1",1.1,1,5,0.686868686869,0.2,0.00825,0.6
"994",5161370," moderate_1",2.2,0,5,0.69696969697,0.2,0.00825,0.6
"995",5161370," moderate_5",1.1,2,4,0.616161616162,0.2,0.00825,0.6
"996",5161370," moderate_5",2.2,0,4,0.959595959596,0.2,0.00825,0.6
"997",5161370," moderate_4",1.1,2,3,0.121212121212,0.2,0.00825,0.6
"998",5161370," moderate_4",2.2,0,6,0.141414141414,0.2,0.00825,0.6
"999",5161370," easy_4",1.1,0,1,0.79797979798,0.2,0.00825,0.6
"1000",5161370," easy_4",2.2,0,1,0.262626262626,0.2,0.00825,0.6
"1001",5161370," moderate_3",1.1,1,3,0,0.2,0.00825,0.6
"1002",5161370," moderate_3",2.2,0,7,0.494949494949,0.2,0.00825,0.6
"1003",5161370," hard_4",1.1,5,4,0.575757575758,0.2,0.00825,0.6
"1004",5161370," hard_4",2.2,1,5,0.585858585859,0.2,0.00825,0.6
"1005",5161370," easy_3",1.1,0,2,0.111111111111,0.2,0.00825,0.6
"1006",5161370," easy_3",2.2,0,1,0.141414141414,0.2,0.00825,0.6
"1007",5161370," hard_6",1.1,0,7,0.393939393939,0.2,0.00825,0.6
"1008",5161370," hard_6",2.2,0,5,0.444444444444,0.2,0.00825,0.6
"1009",6576356," hard_1",1.1,2,3,0.474747474747,0.2,0.00825,0.6
"1010",6576356," hard_1",2.2,1,4,0.353535353535,0.2,0.00825,0.6
"1011",6576356," moderate_6",1.1,0,4,0.383838383838,0.2,0.00825,0.6
"1012",6576356," moderate_6",2.2,1,5,0.131313131313,0.2,0.00825,0.6
"1013",6576356," hard_3",1.1,2,4,0.323232323232,0.2,0.00825,0.6
"1014",6576356," hard_3",2.2,1,4,0.333333333333,0.2,0.00825,0.6
"1015",6576356," hard_2",1.1,3,4,0.131313131313,0.2,0.00825,0.6
"1016",6576356," hard_2",2.2,2,4,0.0707070707071,0.2,0.00825,0.6
"1017",6576356," easy_6",1.1,0,1,0.434343434343,0.2,0.00825,0.6
"1018",6576356," easy_6",2.2,0,1,0.242424242424,0.2,0.00825,0.6
"1019",6576356," easy_1",1.1,0,2,0.535353535354,0.2,0.00825,0.6
"1020",6576356," easy_1",2.2,0,4,0.515151515152,0.2,0.00825,0.6
"1021",6576356," easy_2",1.1,0,1,0.656565656566,0.2,0.00825,0.6
"1022",6576356," easy_2",2.2,0,2,0.747474747475,0.2,0.00825,0.6
"1023",6576356," hard_5",1.1,2,3,0.949494949495,0.2,0.00825,0.6
"1024",6576356," hard_5",2.2,0,6,0.868686868687,0.2,0.00825,0.6
"1025",6576356," moderate_2",1.1,2,4,0.585858585859,0.2,0.00825,0.6
"1026",6576356," moderate_2",2.2,1,5,0.555555555556,0.2,0.00825,0.6
"1027",6576356," easy_5",1.1,1,3,0.363636363636,0.2,0.00825,0.6
"1028",6576356," easy_5",2.2,0,6,0.40404040404,0.2,0.00825,0.6
"1029",6576356," moderate_1",1.1,0,4,0.333333333333,0.2,0.00825,0.6
"1030",6576356," moderate_1",2.2,0,4,0.333333333333,0.2,0.00825,0.6
"1031",6576356," moderate_5",1.1,2,4,0.979797979798,0.2,0.00825,0.6
"1032",6576356," moderate_5",2.2,0,6,0.525252525253,0.2,0.00825,0.6
"1033",6576356," moderate_4",1.1,5,4,0.121212121212,0.2,0.00825,0.6
"1034",6576356," moderate_4",2.2,0,6,0.919191919192,0.2,0.00825,0.6
"1035",6576356," easy_4",1.1,0,4,0.212121212121,0.2,0.00825,0.6
"1036",6576356," easy_4",2.2,0,1,0.878787878788,0.2,0.00825,0.6
"1037",6576356," moderate_3",1.1,3,4,0.515151515152,0.2,0.00825,0.6
"1038",6576356," moderate_3",2.2,0,5,0.515151515152,0.2,0.00825,0.6
"1039",6576356," hard_4",1.1,2,3,0.828282828283,0.2,0.00825,0.6
"1040",6576356," hard_4",2.2,1,4,0.252525252525,0.2,0.00825,0.6
"1041",6576356," easy_3",1.1,0,2,0.131313131313,0.2,0.00825,0.6
"1042",6576356," easy_3",2.2,0,2,0.888888888889,0.2,0.00825,0.6
"1043",6576356," hard_6",1.1,0,9,0.383838383838,0.2,0.00825,0.6
"1044",6576356," hard_6",2.2,0,6,0.393939393939,0.2,0.00825,0.6
"1045",8932624," hard_1",1.1,2,4,0.161616161616,0.2,0.00825,0.6
"1046",8932624," hard_1",2.2,1,4,0.353535353535,0.2,0.00825,0.6
"1047",8932624," moderate_6",1.1,0,2,0.363636363636,0.2,0.00825,0.6
"1048",8932624," moderate_6",2.2,1,5,0.323232323232,0.2,0.00825,0.6
"1049",8932624," hard_3",1.1,2,4,0.343434343434,0.2,0.00825,0.6
"1050",8932624," hard_3",2.2,2,4,0.626262626263,0.2,0.00825,0.6
"1051",8932624," hard_2",1.1,2,4,0.656565656566,0.2,0.00825,0.6
"1052",8932624," hard_2",2.2,4,4,0.646464646465,0.2,0.00825,0.6
"1053",8932624," easy_6",1.1,0,1,0.141414141414,0.2,0.00825,0.6
"1054",8932624," easy_6",2.2,0,1,0.262626262626,0.2,0.00825,0.6
"1055",8932624," easy_1",1.1,0,1,0.131313131313,0.2,0.00825,0.6
"1056",8932624," easy_1",2.2,0,4,0.969696969697,0.2,0.00825,0.6
"1057",8932624," easy_2",1.1,0,2,0.242424242424,0.2,0.00825,0.6
"1058",8932624," easy_2",2.2,0,1,0.666666666667,0.2,0.00825,0.6
"1059",8932624," hard_5",1.1,2,3,0.919191919192,0.2,0.00825,0.6
"1060",8932624," hard_5",2.2,0,6,0.010101010101,0.2,0.00825,0.6
"1061",8932624," moderate_2",1.1,2,3,0.0909090909091,0.2,0.00825,0.6
"1062",8932624," moderate_2",2.2,1,5,0.464646464646,0.2,0.00825,0.6
"1063",8932624," easy_5",1.1,2,4,0.0606060606061,0.2,0.00825,0.6
"1064",8932624," easy_5",2.2,0,1,0.353535353535,0.2,0.00825,0.6
"1065",8932624," moderate_1",1.1,0,6,0.333333333333,0.2,0.00825,0.6
"1066",8932624," moderate_1",2.2,0,5,0.323232323232,0.2,0.00825,0.6
"1067",8932624," moderate_5",1.1,1,4,0.909090909091,0.2,0.00825,0.6
"1068",8932624," moderate_5",2.2,0,7,0.525252525253,0.2,0.00825,0.6
"1069",8932624," moderate_4",1.1,2,4,0.424242424242,0.2,0.00825,0.6
"1070",8932624," moderate_4",2.2,0,5,0.111111111111,0.2,0.00825,0.6
"1071",8932624," easy_4",1.1,0,5,0.757575757576,0.2,0.00825,0.6
"1072",8932624," easy_4",2.2,0,1,0.787878787879,0.2,0.00825,0.6
"1073",8932624," moderate_3",1.1,2,3,0.464646464646,0.2,0.00825,0.6
"1074",8932624," moderate_3",2.2,0,7,0.494949494949,0.2,0.00825,0.6
"1075",8932624," hard_4",1.1,2,4,0.535353535354,0.2,0.00825,0.6
"1076",8932624," hard_4",2.2,1,5,0.535353535354,0.2,0.00825,0.6
"1077",8932624," easy_3",1.1,3,4,0.121212121212,0.2,0.00825,0.6
"1078",8932624," easy_3",2.2,0,5,0.818181818182,0.2,0.00825,0.6
"1079",8932624," hard_6",1.1,0,9,0.424242424242,0.2,0.00825,0.6
"1080",8932624," hard_6",2.2,0,9,0.414141414141,0.2,0.00825,0.6
"1081",5331116," hard_1",1.1,2,4,0.383838383838,0.2,0.00825,0.6
"1082",5331116," hard_1",2.2,1,3,0.353535353535,0.2,0.00825,0.6
"1083",5331116," moderate_6",1.1,3,3,0.878787878788,0.2,0.00825,0.6
"1084",5331116," moderate_6",2.2,1,5,0.89898989899,0.2,0.00825,0.6
"1085",5331116," hard_3",1.1,2,4,0.272727272727,0.2,0.00825,0.6
"1086",5331116," hard_3",2.2,1,4,0.333333333333,0.2,0.00825,0.6
"1087",5331116," hard_2",1.1,4,4,0.383838383838,0.2,0.00825,0.6
"1088",5331116," hard_2",2.2,2,3,0.131313131313,0.2,0.00825,0.6
"1089",5331116," easy_6",1.1,0,1,0.424242424242,0.2,0.00825,0.6
"1090",5331116," easy_6",2.2,0,1,0.141414141414,0.2,0.00825,0.6
"1091",5331116," easy_1",1.1,0,1,0.40404040404,0.2,0.00825,0.6
"1092",5331116," easy_1",2.2,0,1,0.979797979798,0.2,0.00825,0.6
"1093",5331116," easy_2",1.1,0,1,0.535353535354,0.2,0.00825,0.6
"1094",5331116," easy_2",2.2,0,2,0.424242424242,0.2,0.00825,0.6
"1095",5331116," hard_5",1.1,2,4,0.888888888889,0.2,0.00825,0.6
"1096",5331116," hard_5",2.2,0,6,0.434343434343,0.2,0.00825,0.6
"1097",5331116," moderate_2",1.1,2,3,0.121212121212,0.2,0.00825,0.6
"1098",5331116," moderate_2",2.2,2,4,0.545454545455,0.2,0.00825,0.6
"1099",5331116," easy_5",1.1,2,3,0.606060606061,0.2,0.00825,0.6
"1100",5331116," easy_5",2.2,0,5,0.020202020202,0.2,0.00825,0.6
"1101",5331116," moderate_1",1.1,1,6,0.69696969697,0.2,0.00825,0.6
"1102",5331116," moderate_1",2.2,0,1,0.313131313131,0.2,0.00825,0.6
"1103",5331116," moderate_5",1.1,2,3,0.020202020202,0.2,0.00825,0.6
"1104",5331116," moderate_5",2.2,0,3,0.89898989899,0.2,0.00825,0.6
"1105",5331116," moderate_4",1.1,4,3,0.424242424242,0.2,0.00825,0.6
"1106",5331116," moderate_4",2.2,1,5,0.848484848485,0.2,0.00825,0.6
"1107",5331116," easy_4",1.1,0,1,0.717171717172,0.2,0.00825,0.6
"1108",5331116," easy_4",2.2,0,3,0.777777777778,0.2,0.00825,0.6
"1109",5331116," moderate_3",1.1,2,3,0.020202020202,0.2,0.00825,0.6
"1110",5331116," moderate_3",2.2,0,5,0.464646464646,0.2,0.00825,0.6
"1111",5331116," hard_4",1.1,4,4,0.535353535354,0.2,0.00825,0.6
"1112",5331116," hard_4",2.2,1,5,0.656565656566,0.2,0.00825,0.6
"1113",5331116," easy_3",1.1,0,1,0.131313131313,0.2,0.00825,0.6
"1114",5331116," easy_3",2.2,0,5,0.888888888889,0.2,0.00825,0.6
"1115",5331116," hard_6",1.1,0,7,0.434343434343,0.2,0.00825,0.6
"1116",5331116," hard_6",2.2,0,6,0.353535353535,0.2,0.00825,0.6
"1117",5264009," hard_1",1.1,3,3,0.161616161616,0.2,0.00825,0.6
"1118",5264009," hard_1",2.2,2,3,0.161616161616,0.2,0.00825,0.6
"1119",5264009," moderate_6",1.1,1,4,0.373737373737,0.2,0.00825,0.6
"1120",5264009," moderate_6",2.2,2,3,0.878787878788,0.2,0.00825,0.6
"1121",5264009," hard_3",1.1,2,3,0.171717171717,0.2,0.00825,0.6
"1122",5264009," hard_3",2.2,1,4,0.272727272727,0.2,0.00825,0.6
"1123",5264009," hard_2",1.1,3,4,0.383838383838,0.2,0.00825,0.6
"1124",5264009," hard_2",2.2,1,5,0.646464646465,0.2,0.00825,0.6
"1125",5264009," easy_6",1.1,0,1,0.40404040404,0.2,0.00825,0.6
"1126",5264009," easy_6",2.2,0,1,0.10101010101,0.2,0.00825,0.6
"1127",5264009," easy_1",1.1,0,1,0.909090909091,0.2,0.00825,0.6
"1128",5264009," easy_1",2.2,0,1,0.151515151515,0.2,0.00825,0.6
"1129",5264009," easy_2",1.1,0,1,0.69696969697,0.2,0.00825,0.6
"1130",5264009," easy_2",2.2,0,1,0.848484848485,0.2,0.00825,0.6
"1131",5264009," hard_5",1.1,3,4,0.939393939394,0.2,0.00825,0.6
"1132",5264009," hard_5",2.2,0,6,0.989898989899,0.2,0.00825,0.6
"1133",5264009," moderate_2",1.1,4,4,0.0909090909091,0.2,0.00825,0.6
"1134",5264009," moderate_2",2.2,1,4,0.474747474747,0.2,0.00825,0.6
"1135",5264009," easy_5",1.1,4,4,0.0909090909091,0.2,0.00825,0.6
"1136",5264009," easy_5",2.2,0,6,0.555555555556,0.2,0.00825,0.6
"1137",5264009," moderate_1",1.1,1,6,0.717171717172,0.2,0.00825,0.6
"1138",5264009," moderate_1",2.2,0,6,0.393939393939,0.2,0.00825,0.6
"1139",5264009," moderate_5",1.1,0,3,0.888888888889,0.2,0.00825,0.6
"1140",5264009," moderate_5",2.2,0,7,0.979797979798,0.2,0.00825,0.6
"1141",5264009," moderate_4",1.1,3,4,0.121212121212,0.2,0.00825,0.6
"1142",5264009," moderate_4",2.2,0,5,0.131313131313,0.2,0.00825,0.6
"1143",5264009," easy_4",1.1,0,3,0.79797979798,0.2,0.00825,0.6
"1144",5264009," easy_4",2.2,0,3,0.868686868687,0.2,0.00825,0.6
"1145",5264009," moderate_3",1.1,4,4,0.505050505051,0.2,0.00825,0.6
"1146",5264009," moderate_3",2.2,0,7,0.494949494949,0.2,0.00825,0.6
"1147",5264009," hard_4",1.1,2,4,0.717171717172,0.2,0.00825,0.6
"1148",5264009," hard_4",2.2,1,5,0.555555555556,0.2,0.00825,0.6
"1149",5264009," easy_3",1.1,0,1,0.171717171717,0.2,0.00825,0.6
"1150",5264009," easy_3",2.2,0,5,0.909090909091,0.2,0.00825,0.6
"1151",5264009," hard_6",1.1,0,5,0.313131313131,0.2,0.00825,0.6
"1152",5264009," hard_6",2.2,0,7,0.40404040404,0.2,0.00825,0.6
"1153",9676690," hard_1",1.1,3,4,0.383838383838,0.2,0.00825,0.6
"1154",9676690," hard_1",2.2,2,5,0.161616161616,0.2,0.00825,0.6
"1155",9676690," moderate_6",1.1,4,4,0.878787878788,0.2,0.00825,0.6
"1156",9676690," moderate_6",2.2,2,4,0.333333333333,0.2,0.00825,0.6
"1157",9676690," hard_3",1.1,3,3,0.161616161616,0.2,0.00825,0.6
"1158",9676690," hard_3",2.2,1,5,0.282828282828,0.2,0.00825,0.6
"1159",9676690," hard_2",1.1,5,4,0.878787878788,0.2,0.00825,0.6
"1160",9676690," hard_2",2.2,1,5,0.353535353535,0.2,0.00825,0.6
"1161",9676690," easy_6",1.1,0,1,0.363636363636,0.2,0.00825,0.6
"1162",9676690," easy_6",2.2,0,1,0.515151515152,0.2,0.00825,0.6
"1163",9676690," easy_1",1.1,0,1,0.151515151515,0.2,0.00825,0.6
"1164",9676690," easy_1",2.2,0,1,0.919191919192,0.2,0.00825,0.6
"1165",9676690," easy_2",1.1,0,1,0.535353535354,0.2,0.00825,0.6
"1166",9676690," easy_2",2.2,0,1,0.666666666667,0.2,0.00825,0.6
"1167",9676690," hard_5",1.1,2,3,0.939393939394,0.2,0.00825,0.6
"1168",9676690," hard_5",2.2,0,6,0.888888888889,0.2,0.00825,0.6
"1169",9676690," moderate_2",1.1,2,4,0.767676767677,0.2,0.00825,0.6
"1170",9676690," moderate_2",2.2,4,4,0.919191919192,0.2,0.00825,0.6
"1171",9676690," easy_5",1.1,0,1,0.646464646465,0.2,0.00825,0.6
"1172",9676690," easy_5",2.2,0,5,0.575757575758,0.2,0.00825,0.6
"1173",9676690," moderate_1",1.1,1,5,0.686868686869,0.2,0.00825,0.6
"1174",9676690," moderate_1",2.2,0,5,0.252525252525,0.2,0.00825,0.6
"1175",9676690," moderate_5",1.1,2,4,0.555555555556,0.2,0.00825,0.6
"1176",9676690," moderate_5",2.2,0,6,0.868686868687,0.2,0.00825,0.6
"1177",9676690," moderate_4",1.1,2,4,0.555555555556,0.2,0.00825,0.6
"1178",9676690," moderate_4",2.2,2,4,0.121212121212,0.2,0.00825,0.6
"1179",9676690," easy_4",1.1,1,3,0.191919191919,0.2,0.00825,0.6
"1180",9676690," easy_4",2.2,0,1,0.767676767677,0.2,0.00825,0.6
"1181",9676690," moderate_3",1.1,3,3,0.505050505051,0.2,0.00825,0.6
"1182",9676690," moderate_3",2.2,0,7,0.494949494949,0.2,0.00825,0.6
"1183",9676690," hard_4",1.1,3,4,0.909090909091,0.2,0.00825,0.6
"1184",9676690," hard_4",2.2,1,5,0.484848484848,0.2,0.00825,0.6
"1185",9676690," easy_3",1.1,0,3,0.909090909091,0.2,0.00825,0.6
"1186",9676690," easy_3",2.2,0,1,0.141414141414,0.2,0.00825,0.6
"1187",9676690," hard_6",1.1,0,6,0.383838383838,0.2,0.00825,0.6
"1188",9676690," hard_6",2.2,0,6,0.434343434343,0.2,0.00825,0.6
"1189",8833892," hard_1",1.1,2,3,0.383838383838,0.2,0.00825,0.6
"1190",8833892," hard_1",2.2,1,5,0.353535353535,0.2,0.00825,0.6
"1191",8833892," moderate_6",1.1,3,4,0.878787878788,0.2,0.00825,0.6
"1192",8833892," moderate_6",2.2,0,2,0.333333333333,0.2,0.00825,0.6
"1193",8833892," hard_3",1.1,2,3,0.141414141414,0.2,0.00825,0.6
"1194",8833892," hard_3",2.2,1,5,0.343434343434,0.2,0.00825,0.6
"1195",8833892," hard_2",1.1,2,4,0.383838383838,0.2,0.00825,0.6
"1196",8833892," hard_2",2.2,1,5,0.343434343434,0.2,0.00825,0.6
"1197",8833892," easy_6",1.1,0,1,0.373737373737,0.2,0.00825,0.6
"1198",8833892," easy_6",2.2,0,1,0.111111111111,0.2,0.00825,0.6
"1199",8833892," easy_1",1.1,1,4,0.979797979798,0.2,0.00825,0.6
"1200",8833892," easy_1",2.2,0,6,0.868686868687,0.2,0.00825,0.6
"1201",8833892," easy_2",1.1,0,1,0.818181818182,0.2,0.00825,0.6
"1202",8833892," easy_2",2.2,0,1,0.939393939394,0.2,0.00825,0.6
"1203",8833892," hard_5",1.1,4,4,0.393939393939,0.2,0.00825,0.6
"1204",8833892," hard_5",2.2,0,6,0.888888888889,0.2,0.00825,0.6
"1205",8833892," moderate_2",1.1,5,2,0.424242424242,0.2,0.00825,0.6
"1206",8833892," moderate_2",2.2,3,4,0.59595959596,0.2,0.00825,0.6
"1207",8833892," easy_5",1.1,1,4,0.353535353535,0.2,0.00825,0.6
"1208",8833892," easy_5",2.2,0,6,0.353535353535,0.2,0.00825,0.6
"1209",8833892," moderate_1",1.1,0,6,0.686868686869,0.2,0.00825,0.6
"1210",8833892," moderate_1",2.2,0,6,0.808080808081,0.2,0.00825,0.6
"1211",8833892," moderate_5",1.1,1,2,0.909090909091,0.2,0.00825,0.6
"1212",8833892," moderate_5",2.2,0,3,0.888888888889,0.2,0.00825,0.6
"1213",8833892," moderate_4",1.1,5,3,0.575757575758,0.2,0.00825,0.6
"1214",8833892," moderate_4",2.2,0,6,0.919191919192,0.2,0.00825,0.6
"1215",8833892," easy_4",1.1,0,3,0.747474747475,0.2,0.00825,0.6
"1216",8833892," easy_4",2.2,0,3,0.272727272727,0.2,0.00825,0.6
"1217",8833892," moderate_3",1.1,2,3,0.979797979798,0.2,0.00825,0.6
"1218",8833892," moderate_3",2.2,0,5,0.515151515152,0.2,0.00825,0.6
"1219",8833892," hard_4",1.1,2,4,0.89898989899,0.2,0.00825,0.6
"1220",8833892," hard_4",2.2,1,5,0.878787878788,0.2,0.00825,0.6
"1221",8833892," easy_3",1.1,2,4,0.59595959596,0.2,0.00825,0.6
"1222",8833892," easy_3",2.2,0,6,0.89898989899,0.2,0.00825,0.6
"1223",8833892," hard_6",1.1,0,8,0.424242424242,0.2,0.00825,0.6
"1224",8833892," hard_6",2.2,0,7,0.434343434343,0.2,0.00825,0.6
"1225",6250936," hard_1",1.1,3,3,0.383838383838,0.2,0.00825,0.6
"1226",6250936," hard_1",2.2,1,5,0.353535353535,0.2,0.00825,0.6
"1227",6250936," moderate_6",1.1,4,3,0.878787878788,0.2,0.00825,0.6
"1228",6250936," moderate_6",2.2,1,5,0.141414141414,0.2,0.00825,0.6
"1229",6250936," hard_3",1.1,3,4,0.161616161616,0.2,0.00825,0.6
"1230",6250936," hard_3",2.2,3,2,0.59595959596,0.2,0.00825,0.6
"1231",6250936," hard_2",1.1,2,4,0.323232323232,0.2,0.00825,0.6
"1232",6250936," hard_2",2.2,2,3,0.0808080808081,0.2,0.00825,0.6
"1233",6250936," easy_6",1.1,0,1,0.212121212121,0.2,0.00825,0.6
"1234",6250936," easy_6",2.2,0,1,0.252525252525,0.2,0.00825,0.6
"1235",6250936," easy_1",1.1,2,4,0.959595959596,0.2,0.00825,0.6
"1236",6250936," easy_1",2.2,0,5,0.141414141414,0.2,0.00825,0.6
"1237",6250936," easy_2",1.1,0,1,0.212121212121,0.2,0.00825,0.6
"1238",6250936," easy_2",2.2,0,1,0.0808080808081,0.2,0.00825,0.6
"1239",6250936," hard_5",1.1,3,4,0.909090909091,0.2,0.00825,0.6
"1240",6250936," hard_5",2.2,0,6,0.888888888889,0.2,0.00825,0.6
"1241",6250936," moderate_2",1.1,2,4,0.878787878788,0.2,0.00825,0.6
"1242",6250936," moderate_2",2.2,1,4,0.989898989899,0.2,0.00825,0.6
"1243",6250936," easy_5",1.1,4,4,0.373737373737,0.2,0.00825,0.6
"1244",6250936," easy_5",2.2,1,2,0.373737373737,0.2,0.00825,0.6
"1245",6250936," moderate_1",1.1,2,5,0.686868686869,0.2,0.00825,0.6
"1246",6250936," moderate_1",2.2,0,6,0.686868686869,0.2,0.00825,0.6
"1247",6250936," moderate_5",1.1,2,2,0.606060606061,0.2,0.00825,0.6
"1248",6250936," moderate_5",2.2,0,4,0.888888888889,0.2,0.00825,0.6
"1249",6250936," moderate_4",1.1,4,3,0.121212121212,0.2,0.00825,0.6
"1250",6250936," moderate_4",2.2,0,6,0.151515151515,0.2,0.00825,0.6
"1251",6250936," easy_4",1.1,0,3,0.747474747475,0.2,0.00825,0.6
"1252",6250936," easy_4",2.2,0,1,0.757575757576,0.2,0.00825,0.6
"1253",6250936," moderate_3",1.1,2,3,0.010101010101,0.2,0.00825,0.6
"1254",6250936," moderate_3",2.2,0,4,1,0.2,0.00825,0.6
"1255",6250936," hard_4",1.1,2,4,0.505050505051,0.2,0.00825,0.6
"1256",6250936," hard_4",2.2,1,5,0.89898989899,0.2,0.00825,0.6
"1257",6250936," easy_3",1.1,1,3,0.868686868687,0.2,0.00825,0.6
"1258",6250936," easy_3",2.2,0,2,0.888888888889,0.2,0.00825,0.6
"1259",6250936," hard_6",1.1,0,6,0.262626262626,0.2,0.00825,0.6
"1260",6250936," hard_6",2.2,0,5,0.414141414141,0.2,0.00825,0.6
"1261",7059527," hard_1",1.1,3,4,0.161616161616,0.2,0.00825,0.6
"1262",7059527," hard_1",2.2,3,3,0.161616161616,0.2,0.00825,0.6
"1263",7059527," moderate_6",1.1,0,1,0.343434343434,0.2,0.00825,0.6
"1264",7059527," moderate_6",2.2,1,4,0.353535353535,0.2,0.00825,0.6
"1265",7059527," hard_3",1.1,3,2,0.161616161616,0.2,0.00825,0.6
"1266",7059527," hard_3",2.2,2,4,0.161616161616,0.2,0.00825,0.6
"1267",7059527," hard_2",1.1,5,4,0.383838383838,0.2,0.00825,0.6
"1268",7059527," hard_2",2.2,2,4,0.111111111111,0.2,0.00825,0.6
"1269",7059527," easy_6",1.1,0,1,0.171717171717,0.2,0.00825,0.6
"1270",7059527," easy_6",2.2,0,1,0.393939393939,0.2,0.00825,0.6
"1271",7059527," easy_1",1.1,1,4,0.151515151515,0.2,0.00825,0.6
"1272",7059527," easy_1",2.2,0,2,0.959595959596,0.2,0.00825,0.6
"1273",7059527," easy_2",1.1,0,1,0.646464646465,0.2,0.00825,0.6
"1274",7059527," easy_2",2.2,0,1,0.656565656566,0.2,0.00825,0.6
"1275",7059527," hard_5",1.1,3,4,0.414141414141,0.2,0.00825,0.6
"1276",7059527," hard_5",2.2,0,7,0.929292929293,0.2,0.00825,0.6
"1277",7059527," moderate_2",1.1,4,4,0.111111111111,0.2,0.00825,0.6
"1278",7059527," moderate_2",2.2,1,5,0.393939393939,0.2,0.00825,0.6
"1279",7059527," easy_5",1.1,5,3,0.0808080808081,0.2,0.00825,0.6
"1280",7059527," easy_5",2.2,0,6,0.575757575758,0.2,0.00825,0.6
"1281",7059527," moderate_1",1.1,0,2,0.323232323232,0.2,0.00825,0.6
"1282",7059527," moderate_1",2.2,0,8,0.343434343434,0.2,0.00825,0.6
"1283",7059527," moderate_5",1.1,3,4,0.89898989899,0.2,0.00825,0.6
"1284",7059527," moderate_5",2.2,0,8,0.616161616162,0.2,0.00825,0.6
"1285",7059527," moderate_4",1.1,4,3,0.929292929293,0.2,0.00825,0.6
"1286",7059527," moderate_4",2.2,2,4,0.565656565657,0.2,0.00825,0.6
"1287",7059527," easy_4",1.1,0,2,0.252525252525,0.2,0.00825,0.6
"1288",7059527," easy_4",2.2,0,2,0.757575757576,0.2,0.00825,0.6
"1289",7059527," moderate_3",1.1,1,4,0,0.2,0.00825,0.6
"1290",7059527," moderate_3",2.2,0,7,0.545454545455,0.2,0.00825,0.6
"1291",7059527," hard_4",1.1,4,3,0.909090909091,0.2,0.00825,0.6
"1292",7059527," hard_4",2.2,1,5,0.89898989899,0.2,0.00825,0.6
"1293",7059527," easy_3",1.1,1,4,0.878787878788,0.2,0.00825,0.6
"1294",7059527," easy_3",2.2,0,2,0.89898989899,0.2,0.00825,0.6
"1295",7059527," hard_6",1.1,0,6,0.474747474747,0.2,0.00825,0.6
"1296",7059527," hard_6",2.2,0,5,0.40404040404,0.2,0.00825,0.6
"1297",151721," hard_1",1.1,2,4,0.161616161616,0.2,0.00825,0.6
"1298",151721," hard_1",2.2,3,2,0.161616161616,0.2,0.00825,0.6
"1299",151721," moderate_6",1.1,0,1,0.373737373737,0.2,0.00825,0.6
"1300",151721," moderate_6",2.2,1,4,0.949494949495,0.2,0.00825,0.6
"1301",151721," hard_3",1.1,2,4,0.313131313131,0.2,0.00825,0.6
